productId|productTypeId|isVirtual|isVariant|internalName|productName|brandName|productGroup(category)|quantityIncluded|MainUnit(quantityUomId)|altQuantityIncluded|AltUnit(altQuantityUomId)|ConversionFactor
PB0641|FINDIG_GOOD|N|N|Potassium An Mony Tartarate|Potassium An Mony Tartarate||lab_chemicals|1|UQC_kgs|||
PB0642|FINDIG_GOOD|N|N|Sulphuric Acid|Sulphuric Acid||lab_chemicals|1|UQC_klr|||
PB0643|FINDIG_GOOD|N|N|Ascorbic Acid LR Grade|Ascorbic Acid LR Grade||lab_chemicals|1|UQC_kgs|||
PB0644|FINDIG_GOOD|N|N|Stannour Chloride|Stannour Chloride||lab_chemicals|1|UQC_gms|||
PB0645|FINDIG_GOOD|N|N|Thymol Blue|Thymol Blue||lab_chemicals|1|UQC_gms|||
PB0646|FINDIG_GOOD|N|N|Methyl Red|Methyl Red||lab_chemicals|1|UQC_gms|||
PB0647|FINDIG_GOOD|N|N|Phenolpthalin Ind.|Phenolpthalin Ind.||lab_chemicals|1|UQC_klr|||
PB0648|FINDIG_GOOD|N|N|Boromothymol Blue AR|Boromothymol Blue AR||lab_chemicals|1|UQC_gms|||
PB0649|FINDIG_GOOD|N|N|Ethanol|Ethanol||lab_chemicals|1|UQC_klr|||
PB0650|FINDIG_GOOD|N|N|Barium Chloride|Barium Chloride||lab_chemicals|1|UQC_kgs|||
PB0651|FINDIG_GOOD|N|N|Nessler Reagant|Nessler Reagant||lab_chemicals|1|UQC_klr|||
PB0652|FINDIG_GOOD|N|N|Sodium Hydroxide NaOH|Sodium Hydroxide NaOH||lab_chemicals|1|UQC_kgs|||
PB0653|FINDIG_GOOD|N|N|GI Pipe - Class C, ERW 80mm|GI Pipe - Class C, ERW 80mm||consumable_items|1|UQC_mtr|||
PB0654|FINDIG_GOOD|N|N|GI Pipe - Class C, ERW 50mm|GI Pipe - Class C, ERW 50mm||consumable_items|1|UQC_mtr|||
PB0655|FINDIG_GOOD|N|N|GI Pipe - Class C, ERW 40mm|GI Pipe - Class C, ERW 40mm||consumable_items|1|UQC_mtr|||
PB0656|FINDIG_GOOD|N|N|1.5D Elbow,GI  - Class C, ERW 80mm|1.5D Elbow,GI  - Class C, ERW 80mm||consumable_items|1|UQC_pcs|||
PB0657|FINDIG_GOOD|N|N|1.5D Elbow,GI  - Class C, ERW 50mm|1.5D Elbow,GI  - Class C, ERW 50mm||consumable_items|1|UQC_pcs|||
PB0658|FINDIG_GOOD|N|N|1.5D Elbow,GI  - Class C, ERW 40mm|1.5D Elbow,GI  - Class C, ERW 40mm||consumable_items|1|UQC_pcs|||
PB0659|FINDIG_GOOD|N|N|Flange - GI, ANSI #150 80mm|Flange - GI, ANSI #150 80mm||consumable_items|1|UQC_pcs|||
PB0660|FINDIG_GOOD|N|N|Flange - GI, ANSI #150 50mm|Flange - GI, ANSI #150 50mm||consumable_items|1|UQC_pcs|||
PB0661|FINDIG_GOOD|N|N|Flange - GI, ANSI #150 40mm|Flange - GI, ANSI #150 40mm||consumable_items|1|UQC_pcs|||
PB0662|FINDIG_GOOD|N|N|Cast Iron Butterfly Valve,#150 Flange 80|Cast Iron Butterfly Valve,#150 Flange 80||consumable_items|1|UQC_pcs|||
PB0663|FINDIG_GOOD|N|N|Cast Iron Butterfly Valve,#150 Flange 50|Cast Iron Butterfly Valve,#150 Flange 50||consumable_items|1|UQC_pcs|||
PB0664|FINDIG_GOOD|N|N|Cast Iron Butterfly Valve,#150 Flange 40|Cast Iron Butterfly Valve,#150 Flange 40||consumable_items|1|UQC_pcs|||
PB0665|FINDIG_GOOD|N|N|MS Nut Bolts With Double Washers 5/8x80m|MS Nut Bolts With Double Washers 5/8x80m||consumable_items|1|UQC_kgs|||
PB0666|FINDIG_GOOD|N|N|MS Nut Bolts With Double Washers 1/2x80m|MS Nut Bolts With Double Washers 1/2x80m||consumable_items|1|UQC_kgs|||
PB0667|FINDIG_GOOD|N|N|Grease MP3 Servo|Grease MP3 Servo||consumable_items|1|UQC_kgs|||
PB0668|FINDIG_GOOD|N|N|MS Angle (75X75X6mm)|MS Angle (75X75X6mm)||consumable_items|1|UQC_kgs|||
PB0669|FINDIG_GOOD|N|N|MS Pipe 40mm A Class for Railling|MS Pipe 40mm A Class for Railling||consumable_items|1|UQC_mtr|||
PB0670|FINDIG_GOOD|N|N|Battery 12V, 180 xp1800 AH Model : Exide|Battery 12V, 180 xp1800 AH Model : Exide||consumable_items|1|UQC_pcs|||
PB0671|FINDIG_GOOD|N|N|CF4 15W40 Servo Pre.|CF4 15W40 Servo Pre.||consumable_items|1|UQC_klr|||
PB0672|FINDIG_GOOD|N|N|Filter AS-LU 1R1808|Filter AS-LU 1R1808||consumable_items|1|UQC_pcs|||
PB0673|FINDIG_GOOD|N|N|Filter AS-LU 1R0749|Filter AS-LU 1R0749||consumable_items|1|UQC_pcs|||
PB0674|FINDIG_GOOD|N|N|PRI FUEL FILTER 81551064|PRI FUEL FILTER 81551064||consumable_items|1|UQC_pcs|||
PB0675|FINDIG_GOOD|N|N|ELEMENT PANEL 81536080|ELEMENT PANEL 81536080||consumable_items|1|UQC_pcs|||
PB0676|FINDIG_GOOD|N|N|COOLENT ELI Premix|COOLENT ELI Premix||consumable_items|1|UQC_klr|||
PB0677|FINDIG_GOOD|N|N|SELF MONOBLOCK PUMP 3HP 3PHASE Mod:SP2HM|SELF MONOBLOCK PUMP 3HP 3PHASE Mod:SP2HM||assets|1|UQC_pcs|||
PB0678|FINDIG_GOOD|N|N|MONOBLOCK PUMP 1HP 3PHASE MOD:KSMB116|MONOBLOCK PUMP 1HP 3PHASE MOD:KSMB116||assets|1|UQC_pcs|||
PB0679|FINDIG_GOOD|N|N|Complete Supply of Elec. item with Fitti|Complete Supply of Elec. item with Fitti||assets|1|UQC_unt|||
PB0680|FINDIG_GOOD|N|N|Hdpe Bottle 250ml (T.G) With Cap|Hdpe Bottle 250ml (T.G) With Cap||packing_material|1|UQC_pcs|||
PB0681|FINDIG_GOOD|N|N|Hdpe Round Bottle 200ml|Hdpe Round Bottle 200ml||packing_material|1|UQC_pcs|||
PB0682|FINDIG_GOOD|N|N|Pet Bottle 25ml With Cap|Pet Bottle 25ml With Cap||packing_material|1|UQC_pcs|||
PB0683|FINDIG_GOOD|N|N|Pet Balm Jar 10gm With Cap|Pet Balm Jar 10gm With Cap||packing_material|1|UQC_pcs|||
PB0684|FINDIG_GOOD|N|N|Glove Latex Exramination|Glove Latex Exramination||consumable_items|1|UQC_prs|||
PB0685|FINDIG_GOOD|N|N|Funnels Plastic|Funnels Plastic||consumable_items|1|UQC_pcs|||
PB0686|FINDIG_GOOD|N|N|Dropper 3 Ml|Dropper 3 Ml||consumable_items|1|UQC_pcs|||
PB0687|FINDIG_GOOD|N|N|Measuring Cylinder 25 Ml|Measuring Cylinder 25 Ml||consumable_items|1|UQC_pcs|||
PB0688|FINDIG_GOOD|N|N|Spatula|Spatula||consumable_items|1|UQC_pcs|||
PB0689|FINDIG_GOOD|N|N|Test Tube 7 Ml|Test Tube 7 Ml||consumable_items|1|UQC_pcs|||
PB0690|FINDIG_GOOD|N|N|Sieve|Sieve||consumable_items|1|UQC_pcs|||
PB0691|FINDIG_GOOD|N|N|26 GM Preform|26 GM Preform||consumable_items|1|UQC_kgs|||
PB0692|FINDIG_GOOD|N|N|Roppcap 28 mm|Roppcap 28 mm||consumable_items|1|UQC_pcs|||
PB0693|FINDIG_GOOD|N|N|Test Tube Stand (12 Tube)|Test Tube Stand (12 Tube)||consumable_items|1|UQC_pcs|||
PB0694|FINDIG_GOOD|N|N|30 Ml Eye Drop Bottle Complete Set|30 Ml Eye Drop Bottle Complete Set||consumable_items|1|UQC_pcs|||
PB0695|FINDIG_GOOD|N|N|Filter Paper 12.5 Cm Routine Quality|Filter Paper 12.5 Cm Routine Quality||consumable_items|1|UQC_box|||
PB0696|FINDIG_GOOD|N|N|10 Sqmm X 3 Core Copper Flexible Cable|10 Sqmm X 3 Core Copper Flexible Cable||consumable_items|1|UQC_mtr|||
PB0697|FINDIG_GOOD|N|N|Cable Gland PG - 12|Cable Gland PG - 12||consumable_items|1|UQC_pcs|||
PB0698|FINDIG_GOOD|N|N|Copper Lugs 1.5 Sqmm Pin Type|Copper Lugs 1.5 Sqmm Pin Type||consumable_items|1|UQC_pcs|||
PB0699|FINDIG_GOOD|N|N|Bearing 6310 C3 Make SKF|Bearing 6310 C3 Make SKF||consumable_items|1|UQC_pcs|||
PB0700|FINDIG_GOOD|N|N|Canon ImageCLASS 232 Printer|Canon ImageCLASS 232 Printer||assets|1|UQC_pcs|||
PB0701|FINDIG_GOOD|N|N|Measuring Spooon 2 Gm|Measuring Spooon 2 Gm||consumable_items|1|UQC_pcs|||
PB0702|FINDIG_GOOD|N|N|2 Coat Paint With Wall Putty With Materi|2 Coat Paint With Wall Putty With Materi||consumable_items|1|UQC_sqm|||
PB0703|FINDIG_GOOD|N|N|Bag for Soil Test Kit (with print)|Bag for Soil Test Kit (with print)||consumable_items|1|UQC_pcs|||
PB0704|FINDIG_GOOD|N|N|PLASTIC-PET|PLASTIC-PET||rtn_dmgd_material|1|UQC_kgs|||
PB0705|FINDIG_GOOD|N|N|Water Treatment Plant|Water Treatment Plant||assets|1|UQC_pcs|||
PB0706|FINDIG_GOOD|N|N|Hand Bag|Hand Bag||consumable_items|1|UQC_pcs|||
PB0707|FINDIG_GOOD|N|N|Laptop I3 - 7020U|Laptop I3 - 7020U||assets|1|UQC_unt|||
PB0708|FINDIG_GOOD|N|N|Desktop I3 M710 SFF 7th Gen|Desktop I3 M710 SFF 7th Gen||assets|1|UQC_unt|||
PB0709|FINDIG_GOOD|N|N|Bio Culture ( P )|Bio Culture ( P )||bio_fertilizer|1|UQC_kgs|||
PB0710|FINDIG_GOOD|N|N|MS Sheet (1500X6300X6mm)|MS Sheet (1500X6300X6mm)||consumable_items|1|UQC_ton|||
PB0711|FINDIG_GOOD|N|N|MS Sheet (1500X6300X8mm)|MS Sheet (1500X6300X8mm)||consumable_items|1|UQC_ton|||
PB0712|FINDIG_GOOD|N|N|MS Sheet (1500X6300X10mm)|MS Sheet (1500X6300X10mm)||consumable_items|1|UQC_ton|||
PB0713|FINDIG_GOOD|N|N|MS Sheet (1250X2500X20mm)|MS Sheet (1250X2500X20mm)||consumable_items|1|UQC_ton|||
PB0714|FINDIG_GOOD|N|N|MS Sheet (1250X2500X30mm)|MS Sheet (1250X2500X30mm)||consumable_items|1|UQC_ton|||
PB0715|FINDIG_GOOD|N|N|MS Flat 50X5mm|MS Flat 50X5mm||consumable_items|1|UQC_ton|||
PB0716|FINDIG_GOOD|N|N|MS Chequred Plate 5 mm|MS Chequred Plate 5 mm||consumable_items|1|UQC_ton|||
PB0717|FINDIG_GOOD|N|N|MS Round Pipe (B-class) 25mm Dia|MS Round Pipe (B-class) 25mm Dia||consumable_items|1|UQC_kgs|||
PB0718|FINDIG_GOOD|N|N|LED Full Glow 2X2 Panel Light|LED Full Glow 2X2 Panel Light||consumable_items|1|UQC_pcs|||
PB0719|FINDIG_GOOD|N|N|MS Round Bar 40mm Dia|MS Round Bar 40mm Dia||consumable_items|1|UQC_ton|||
PB0720|FINDIG_GOOD|N|N|MS Sheet (1250X2500X18mm)|MS Sheet (1250X2500X18mm)||consumable_items|1|UQC_ton|||
PB0721|FINDIG_GOOD|N|N|Controller (LCD Version) (L10000309)|Controller (LCD Version) (L10000309)||consumable_items|1|UQC_pcs|||
PB0722|FINDIG_GOOD|N|N|Display PCB (LCD Version) (L10000725)|Display PCB (LCD Version) (L10000725)||consumable_items|1|UQC_pcs|||
PB0723|FINDIG_GOOD|N|N|SMPS ( L10000787 )|SMPS ( L10000787 )||consumable_items|1|UQC_pcs|||
PB0724|FINDIG_GOOD|N|N|Communication Cable (L10000811)|Communication Cable (L10000811)||consumable_items|1|UQC_pcs|||
PB0725|FINDIG_GOOD|N|N|Atlas Goldline Super Dx Cycle 22inch With C|Atlas Goldline Super Dx Cycle 22inch With C||assets|1|UQC_pcs|||
PB0726|FINDIG_GOOD|N|N|NR1|NR1||semi_finish_product|1|UQC_klr|1|UQC_pcs|6.666
PB0727|FINDIG_GOOD|N|N|NR2|NR2||semi_finish_product|1|UQC_klr|1|UQC_pcs|40
PB0728|FINDIG_GOOD|N|N|PR1|PR1||semi_finish_product|1|UQC_klr|1|UQC_pcs|6.6666666667
PB0729|FINDIG_GOOD|N|N|P2A|P2A||semi_finish_product|1|UQC_klr|1|UQC_pcs|10
PB0730|FINDIG_GOOD|N|N|Sita Kit (25 Set of Soil Test Kit)|Sita Kit (25 Set of Soil Test Kit)||soil_test_kit|1|UQC_pcs|||
PB0731|FINDIG_GOOD|N|N|P2B|P2B||semi_finish_product|1|UQC_pcs|1|UQC_gms|3
PB0732|FINDIG_GOOD|N|N|KR1|KR1||semi_finish_product|1|UQC_klr|1|UQC_pcs|6.667
PB0733|FINDIG_GOOD|N|N|KR3|KR3||semi_finish_product|1|UQC_pcs|1|UQC_gms|3
PB0734|FINDIG_GOOD|N|N|Distill Water (Filled Bottle)|Distill Water (Filled Bottle)||raw_material|1|UQC_klr|||
PB0735|FINDIG_GOOD|N|N|O Solution|O Solution||semi_finish_product|1|UQC_pcs|1|UQC_klr|0.25
PB0736|FINDIG_GOOD|N|N|M Solution|M Solution||semi_finish_product|1|UQC_pcs|1|UQC_klr|0.25
PB0737|FINDIG_GOOD|N|N|Ethylene Diamine Tetraacetic Acid (EDTA)|Ethylene Diamine Tetraacetic Acid (EDTA)||raw_material|1|UQC_gms|||
PB0738|FINDIG_GOOD|N|N|Pet Preform|Pet Preform||packing_material|1|UQC_kgs|1|UQC_pcs|38.46
PB0739|FINDIG_GOOD|N|N|Sita Kit Booklet/Brochure|Sita Kit Booklet/Brochure||publicity_material|1|UQC_pcs|||
PB0740|FINDIG_GOOD|N|N|Coriander Seeds|Coriander Seeds||consumable_items|1|UQC_kgs|||
PB0741|FINDIG_GOOD|N|N|Methi Seeds|Methi Seeds||consumable_items|1|UQC_kgs|||
PB0742|FINDIG_GOOD|N|N|Cauli Flower Seeds|Cauli Flower Seeds||consumable_items|1|UQC_kgs|||
PB0743|FINDIG_GOOD|N|N|Turnip Seeds|Turnip Seeds||consumable_items|1|UQC_kgs|||
PB0744|FINDIG_GOOD|N|N|Raddish Seeds|Raddish Seeds||consumable_items|1|UQC_kgs|||
PB0745|FINDIG_GOOD|N|N|Cabbage Seeds|Cabbage Seeds||consumable_items|1|UQC_kgs|||
PB0746|FINDIG_GOOD|N|N|Capsicum Seeds|Capsicum Seeds||consumable_items|1|UQC_kgs|||
PB0747|FINDIG_GOOD|N|N|Mustard Seeds|Mustard Seeds||consumable_items|1|UQC_kgs|||
PB0748|FINDIG_GOOD|N|N|Borocoli Seeds|Borocoli Seeds||consumable_items|1|UQC_kgs|||
PB0749|FINDIG_GOOD|N|N|Spinach Seeds|Spinach Seeds||consumable_items|1|UQC_kgs|||
PB0750|FINDIG_GOOD|N|N|Peas Seeds|Peas Seeds||consumable_items|1|UQC_kgs|||
PB0751|FINDIG_GOOD|N|N|Canon G-3010 Printer|Canon G-3010 Printer||assets|1|UQC_pcs|||
PB0752|FINDIG_GOOD|N|N|Super SPL 125 CC Self|Super SPL 125 CC Self||assets|1|UQC_pcs|||
PB0753|FINDIG_GOOD|N|N|Induction Chulha|Induction Chulha||assets|1|UQC_pcs|||
PB0754|FINDIG_GOOD|N|N|500 RPM - Barf Gear Pump Model : HGN 300|500 RPM - Barf Gear Pump Model : HGN 300||assets|1|UQC_pcs|||
PB0755|FINDIG_GOOD|N|N|MS Base Frame|MS Base Frame||assets|1|UQC_pcs|||
PB0756|FINDIG_GOOD|N|N|Coupling of Above Pump|Coupling of Above Pump||assets|1|UQC_pcs|||
PB0757|FINDIG_GOOD|N|N|Induction Motor 5HP 1440 Rpm Three Phase|Induction Motor 5HP 1440 Rpm Three Phase||assets|1|UQC_pcs|||
PB0758|FINDIG_GOOD|N|N|Copper Flexible Cable 2.5sqmmX3Core|Copper Flexible Cable 2.5sqmmX3Core||consumable_items|1|UQC_mtr|||
PB0759|FINDIG_GOOD|N|N|Copper Flexible Cable 1.5sqmmX4Core|Copper Flexible Cable 1.5sqmmX4Core||consumable_items|1|UQC_mtr|||
PB0760|FINDIG_GOOD|N|N|35 SQMM X3.5C Aluminium Armoured Cable|35 SQMM X3.5C Aluminium Armoured Cable||consumable_items|1|UQC_mtr|||
PB0761|FINDIG_GOOD|N|N|GI Cable Tray 100 Mm|GI Cable Tray 100 Mm||assets|1|UQC_pcs|||
PB0762|FINDIG_GOOD|N|N|Cable Tie 300 MM|Cable Tie 300 MM||consumable_items|1|UQC_box|||
PB0763|FINDIG_GOOD|N|N|Cable Gland PG - 16|Cable Gland PG - 16||consumable_items|1|UQC_pcs|||
PB0764|FINDIG_GOOD|N|N|Tin|Tin||rtn_dmgd_material|1|UQC_kgs|||
PB0765|FINDIG_GOOD|N|N|Fermenter Boiler Steam PRS &amp; Accessories|Fermenter Boiler Steam PRS &amp; Accessories||assets|1|UQC_pcs|||
PB0766|FINDIG_GOOD|N|N|Gram Seed (PBG7)(CS/TL)|Gram Seed (PBG7)(CS/TL)||consumable_items|1|UQC_kgs|||
PB0767|FINDIG_GOOD|N|N|40 Kg (22inchX32inch) Front &amp; Back Cylinder (8|40 Kg (22inchX32inch) Front &amp; Back Cylinder (8||assets|1|UQC_pcs|||
PB0768|FINDIG_GOOD|N|N|10 Kg (15inchX20inch) Front &amp; Back Cylinder (5|10 Kg (15inchX20inch) Front &amp; Back Cylinder (5||assets|1|UQC_pcs|||
PB0769|FINDIG_GOOD|N|N|40 Kg (24inchX34inch) Front &amp; Back Cylinder (8|40 Kg (24inchX34inch) Front &amp; Back Cylinder (8||assets|1|UQC_pcs|||
PB0770|FINDIG_GOOD|N|N|10 Kg (16inchX21.5inch) Front &amp; Back Cylinder|10 Kg (16inchX21.5inch) Front &amp; Back Cylinder||assets|1|UQC_pcs|||
PB0771|FINDIG_GOOD|N|N|5 Kg (12inchX16inch) Front &amp; Back Cylinder (40|5 Kg (12inchX16inch) Front &amp; Back Cylinder (40||assets|1|UQC_pcs|||
PB0772|FINDIG_GOOD|N|N|1 Kg (8inchX11inch) Front &amp; Back Cylinder (560|1 Kg (8inchX11inch) Front &amp; Back Cylinder (560||assets|1|UQC_pcs|||
PB0773|FINDIG_GOOD|N|N|5 Kg (12inch X 16inch) Front &amp; Back Cylinder|5 Kg (12inch X 16inch) Front &amp; Back Cylinder||assets|1|UQC_pcs|||
PB0774|FINDIG_GOOD|N|N|1 Kg (7.5inchX11inch) Front &amp; Back Cylinder (5|1 Kg (7.5inchX11inch) Front &amp; Back Cylinder (5||assets|1|UQC_pcs|||
PB0775|FINDIG_GOOD|N|N|5 Kg (12inchX 16inch) Front &amp; Back Cylinder|5 Kg (12inchX 16inch) Front &amp; Back Cylinder||assets|1|UQC_pcs|||
PB0776|FINDIG_GOOD|N|N|1 Kg (7.5inchX 11inch) Front &amp; Back Cylinder|1 Kg (7.5inchX 11inch) Front &amp; Back Cylinder||assets|1|UQC_pcs|||
PB0777|FINDIG_GOOD|N|N|2 Way MS Push Button Box|2 Way MS Push Button Box||consumable_items|1|UQC_pcs|||
PB0778|FINDIG_GOOD|N|N|Cylinder Base Shell Cir(400-650 mm)|Cylinder Base Shell Cir(400-650 mm)||assets|1|UQC_cms|||
PB0779|FINDIG_GOOD|N|N|Cylinder Base Shell Cir(650-900 mm)|Cylinder Base Shell Cir(650-900 mm)||assets|1|UQC_cms|||
PB0780|FINDIG_GOOD|N|N|Office Chair|Office Chair||assets|1|UQC_pcs|||
PB0781|FINDIG_GOOD|N|N|Executive Chair|Executive Chair||assets|1|UQC_pcs|||
PB0782|FINDIG_GOOD|N|N|Piping of Water Treat, Chilled &amp; Cooling|Piping of Water Treat, Chilled &amp; Cooling||assets|1|UQC_pac|||
PB0783|FINDIG_GOOD|N|N|Loadall 7 MTR (A530BAABADABBAAA)|Loadall 7 MTR (A530BAABADABBAAA)||assets|1|UQC_pcs|||
PB0784|FINDIG_GOOD|N|N|Starter Panel|Starter Panel||assets|1|UQC_pcs|||
PB0785|FINDIG_GOOD|N|N|Plastic Bag Waste|Plastic Bag Waste||rtn_dmgd_material|1|UQC_kgs|||
PB0786|FINDIG_GOOD|N|N|Copper Flexible Cable 1.5sqmmX3Core|Copper Flexible Cable 1.5sqmmX3Core||consumable_items|1|UQC_mtr|||
PB0787|FINDIG_GOOD|N|N|6 Model Plate With Pvc Box|6 Model Plate With Pvc Box||consumable_items|1|UQC_pcs|||
PB0788|FINDIG_GOOD|N|N|8 Model Plate With Pvc Box|8 Model Plate With Pvc Box||consumable_items|1|UQC_pcs|||
PB0789|FINDIG_GOOD|N|N|12 Model Plate With Pvc Box|12 Model Plate With Pvc Box||consumable_items|1|UQC_pcs|||
PB0790|FINDIG_GOOD|N|N|16 AMP Combined Box|16 AMP Combined Box||consumable_items|1|UQC_pcs|||
PB0791|FINDIG_GOOD|N|N|16 AMP Switch|16 AMP Switch||consumable_items|1|UQC_pcs|||
PB0792|FINDIG_GOOD|N|N|16 AMP Socket|16 AMP Socket||consumable_items|1|UQC_pcs|||
PB0793|FINDIG_GOOD|N|N|10 AMP Switch|10 AMP Switch||consumable_items|1|UQC_pcs|||
PB0794|FINDIG_GOOD|N|N|10 AMP Socket|10 AMP Socket||consumable_items|1|UQC_pcs|||
PB0795|FINDIG_GOOD|N|N|MCB 32A 1POLE|MCB 32A 1POLE||consumable_items|1|UQC_pcs|||
PB0796|FINDIG_GOOD|N|N|6 AMP 3 Pin Top|6 AMP 3 Pin Top||consumable_items|1|UQC_pcs|||
PB0797|FINDIG_GOOD|N|N|6 Way MCB Box|6 Way MCB Box||consumable_items|1|UQC_pcs|||
PB0798|FINDIG_GOOD|N|N|Wear Plate SP4L NDE|Wear Plate SP4L NDE||consumable_items|1|UQC_pcs|||
PB0799|FINDIG_GOOD|N|N|Impeller KDS SP4L|Impeller KDS SP4L||consumable_items|1|UQC_pcs|||
PB0800|FINDIG_GOOD|N|N|Bolt, Washers &amp; Locking Nut for Disc Bla|Bolt, Washers &amp; Locking Nut for Disc Bla||consumable_items|1|UQC_pcs|||
PB0801|FINDIG_GOOD|N|N|Polybag Size 12X12inch HM Plain|Polybag Size 12X12inch HM Plain||consumable_items|1|UQC_kgs|||
PB0802|FINDIG_GOOD|N|N|Battery Charger Cum Inverter 24v|Battery Charger Cum Inverter 24v||assets|1|UQC_pcs|||
PB0803|FINDIG_GOOD|N|N|Plastic Chair|Plastic Chair||assets|1|UQC_pcs|||
PB0804|FINDIG_GOOD|N|N|SS Hex Bolt 12X40mm With Nut Double Wash|SS Hex Bolt 12X40mm With Nut Double Wash||consumable_items|1|UQC_pcs|||
PB0805|FINDIG_GOOD|N|N|SS Hex Bolt 16X25mm With Nut Double Wash|SS Hex Bolt 16X25mm With Nut Double Wash||consumable_items|1|UQC_pcs|||
PB0806|FINDIG_GOOD|N|N|HT HexBolt 12X100mm With Nut Double Wash|HT HexBolt 12X100mm With Nut Double Wash||consumable_items|1|UQC_pcs|||
PB0807|FINDIG_GOOD|N|N|HT Hex Bolt 14X100mm With Nut Washer|HT Hex Bolt 14X100mm With Nut Washer||consumable_items|1|UQC_pcs|||
PB0808|FINDIG_GOOD|N|N|HT Hex Bolt 14X150mm|HT Hex Bolt 14X150mm||consumable_items|1|UQC_pcs|||
PB0809|FINDIG_GOOD|N|N|Door Closer|Door Closer||consumable_items|1|UQC_pcs|||
PB0810|FINDIG_GOOD|N|N|Long Body Cock Heavy 1/2inch|Long Body Cock Heavy 1/2inch||consumable_items|1|UQC_pcs|||
PB0811|FINDIG_GOOD|N|N|Bearing 6218 (Make SKF)|Bearing 6218 (Make SKF)||consumable_items|1|UQC_pcs|||
PB0812|FINDIG_GOOD|N|N|Conical Flask 5 ltr (Borosil)|Conical Flask 5 ltr (Borosil)||consumable_items|1|UQC_pcs|||
PB0813|FINDIG_GOOD|N|N|Back Pack|Back Pack||consumable_items|1|UQC_pcs|||
PB0814|FINDIG_GOOD|N|N|Gas Bladder|Gas Bladder||consumable_items|1|UQC_pcs|||
PB0815|FINDIG_GOOD|N|N|PVC Gitti 35mm|PVC Gitti 35mm||consumable_items|1|UQC_pac|||
PB0816|FINDIG_GOOD|N|N|PVC Bend 1inch|PVC Bend 1inch||consumable_items|1|UQC_pcs|||
PB0817|FINDIG_GOOD|N|N|GI Saddle With Base 1:|GI Saddle With Base 1:||consumable_items|1|UQC_pac|||
PB0818|FINDIG_GOOD|N|N|Lock 65 Mm|Lock 65 Mm||consumable_items|1|UQC_pcs|||
PB0819|FINDIG_GOOD|N|N|Ear Plug|Ear Plug||consumable_items|1|UQC_pcs|||
PB0820|FINDIG_GOOD|N|N|Seed Barsheem|Seed Barsheem||consumable_items|1|UQC_kgs|||
PB0821|FINDIG_GOOD|N|N|Wheat Seed|Wheat Seed||consumable_items|1|UQC_kgs|||
PB0822|FINDIG_GOOD|N|N|Hammer Mill|Hammer Mill||assets|1|UQC_pcs|||
PB0823|FINDIG_GOOD|N|N|Compensation Cess@|Compensation Cess@||consumable_items|1|UQC_oth|||
PB0824|FINDIG_GOOD|N|N|GI Pipe - Class C, ERW 150mm|GI Pipe - Class C, ERW 150mm||consumable_items|1|UQC_mtr|||
PB0825|FINDIG_GOOD|N|N|1.5D Elbow,GI  - Class C, ERW 150mm|1.5D Elbow,GI  - Class C, ERW 150mm||consumable_items|1|UQC_pcs|||
PB0826|FINDIG_GOOD|N|N|Flange - GI, ANSI #150 150mm|Flange - GI, ANSI #150 150mm||consumable_items|1|UQC_pcs|||
PB0827|FINDIG_GOOD|N|N|Cast Iron Butterfly Valve|#150 Flange150||consumable_items|1|UQC_pcs|||
PB0828|FINDIG_GOOD|N|N|Pressure Gauge 4inch Socket (0-7Barg) 15 NB|Pressure Gauge 4inch Socket (0-7Barg) 15 NB||consumable_items|1|UQC_pcs|||
PB0829|FINDIG_GOOD|N|N|MS Nut Bolt With Double Washers - Half T|MS Nut Bolt With Double Washers - Half T||assets|1|UQC_pcs|||
PB0830|FINDIG_GOOD|N|N|Fevicol SR 505 (Adhesive Charges)|Fevicol SR 505 (Adhesive Charges)||consumable_items|1|UQC_sqm|||
PB0831|FINDIG_GOOD|N|N|Labor Charges (for PVC Flooring)|Labor Charges (for PVC Flooring)||service_charge|1|UQC_sqm|||
PB0832|FINDIG_GOOD|N|N|PVC Floor Mat (0.65mm thickness)|PVC Floor Mat (0.65mm thickness)||consumable_items|1|UQC_sqm|||
PB0833|FINDIG_GOOD|N|N|Bearing 6218 (Make URB)|Bearing 6218 (Make URB)||consumable_items|1|UQC_pcs|||
PB0834|FINDIG_GOOD|N|N|Bearing 22217 J|Bearing 22217 J||consumable_items|1|UQC_pcs|||
PB0835|FINDIG_GOOD|N|N|Bearing 6218|Bearing 6218||consumable_items|1|UQC_pcs|||
PB0836|FINDIG_GOOD|N|N|Gas Cutter|Gas Cutter||consumable_items|1|UQC_set|||
PB0837|FINDIG_GOOD|N|N|Scale 1 Mtr|Scale 1 Mtr||consumable_items|1|UQC_pcs|||
PB0838|FINDIG_GOOD|N|N|Chain 2inch 3 Mtr|Chain 2inch 3 Mtr||consumable_items|1|UQC_pac|||
PB0839|FINDIG_GOOD|N|N|Chain Block 1 Ton|Chain Block 1 Ton||consumable_items|1|UQC_set|||
PB0840|FINDIG_GOOD|N|N|Chain Block 2 Ton|Chain Block 2 Ton||consumable_items|1|UQC_set|||
PB0841|FINDIG_GOOD|N|N|Jack Hydrolic|Jack Hydrolic||consumable_items|1|UQC_set|||
PB0842|FINDIG_GOOD|N|N|Pully 10.2 B GP|Pully 10.2 B GP||consumable_items|1|UQC_set|||
